 -2500   500 10.0 0 0 0.05100 0.10200   -2000   500 10.0 0 0 0.05100 0.10200   -2500  1000 10.0 0 0 0.05100 0.10200   -2000  1000 10.0 0 0 0.05100 0.10200 
 -2500  1000 10.0 0 0 0.05100 0.10200   -2000  1000 10.0 0 0 0.05100 0.10200   -2500  1500 10.0 0 0 0.05100 0.10200   -2000  1500 10.0 0 0 0.05100 0.10200 
 -2500  1500 10.0 0 0 0.05100 0.10200   -2000  1500 10.0 0 0 0.05100 0.10200   -2500  2000 10.0 0 0 0.05100 0.10200   -2000  2000 10.0 0 0 0.05100 0.10200 
 -2500  2000 10.0 0 0 0.05100 0.10200   -2000  2000 10.0 0 0 0.05100 0.10200   -2500  2500 10.0 0 0 0.05100 0.10200   -2000  2500 10.0 0 0 0.05100 0.10200 
 -2500  2500 10.0 0 0 0.05100 0.10200   -2000  2500 10.0 0 0 0.05100 0.10200   -2500  2998 10.0 0 0 0.05100 0.10200   -2000  2998 10.0 0 0 0.05100 0.10200 
 -2000 -2998 10.0 0 0 0.05100 0.10200   -1500 -2998 10.0 0 0 0.05100 0.10200   -2000 -2500 10.0 0 0 0.05100 0.10200   -1500 -2500 10.0 0 0 0.05100 0.10200 
 -2000 -2500 10.0 0 0 0.05100 0.10200   -1500 -2500 10.0 0 0 0.05100 0.10200   -2000 -2000 10.0 0 0 0.05100 0.10200   -1500 -2000 10.0 0 0 0.05100 0.10200 
 -2000 -2000 10.0 0 0 0.05100 0.10200   -1500 -2000 10.0 0 0 0.05100 0.10200   -2000 -1500 10.0 0 0 0.05100 0.10200   -1500 -1500 10.0 0 0 0.05100 0.10200 
 -2000 -1500 10.0 0 0 0.05100 0.10200   -1500 -1500 10.0 0 0 0.05100 0.10200   -2000 -1000 10.0 0 0 0.05100 0.10200   -1500 -1000 10.0 0 0 0.05100 0.10200 
 -2000 -1000 10.0 0 0 0.05100 0.10200   -1500 -1000 10.0 0 0 0.05100 0.10200   -2000  -500 10.0 0 0 0.05100 0.10200   -1500  -500 10.0 0 0 0.05100 0.10200 
 -2000  -500 10.0 0 0 0.05100 0.10200   -1500  -500 10.0 0 0 0.05100 0.10200   -2000     0 10.0 0 0 0.05100 0.10200   -1500     0 10.0 0 0 0.05100 0.10200 
 -2000     0 10.0 0 0 0.05100 0.10200   -1500     0 10.0 0 0 0.05100 0.10200   -2000   500 10.0 0 0 0.05100 0.10200   -1500   500 10.0 0 0 0.05100 0.10200 
 -2000   500 10.0 0 0 0.05100 0.10200   -1500   500 10.0 0 0 0.05100 0.10200   -2000  1000 10.0 0 0 0.05100 0.10200   -1500  1000 10.0 0 0 0.05100 0.10200 
 -2000  1000 10.0 0 0 0.05100 0.10200   -1500  1000 10.0 0 0 0.05100 0.10200   -2000  1500 10.0 0 0 0.05100 0.10200   -1500  1500 10.0 0 0 0.05100 0.10200 
 -2000  1500 10.0 0 0 0.05100 0.10200   -1500  1500 10.0 0 0 0.05100 0.10200   -2000  2000 10.0 0 0 0.05100 0.10200   -1500  2000 10.0 0 0 0.05100 0.10200 
 -2000  2000 10.0 0 0 0.05100 0.10200   -1500  2000 10.0 0 0 0.05100 0.10200   -2000  2500 10.0 0 0 0.05100 0.10200   -1500  2500 10.0 0 0 0.05100 0.10200 
 -2000  2500 10.0 0 0 0.05100 0.10200   -1500  2500 10.0 0 0 0.05100 0.10200   -2000  2998 10.0 0 0 0.05100 0.10200   -1500  2998 10.0 0 0 0.05100 0.10200 
 -1500 -2998 10.0 0 0 0.05100 0.10200   -1000 -2998 10.0 0 0 0.05100 0.10200   -1500 -2500 10.0 0 0 0.05100 0.10200   -1000 -2500 10.0 0 0 0.05100 0.10200 
 -1500 -2500 10.0 0 0 0.05100 0.10200   -1000 -2500 10.0 0 0 0.05100 0.10200   -1500 -2000 10.0 0 0 0.05100 0.10200   -1000 -2000 10.0 0 0 0.05100 0.10200 
 -1500 -2000 10.0 0 0 0.05100 0.10200   -1000 -2000 10.0 0 0 0.05100 0.10200   -1500 -1500 10.0 0 0 0.05100 0.10200   -1000 -1500 10.0 0 0 0.05100 0.10200 
 -1500 -1500 10.0 0 0 0.05100 0.10200   -1000 -1500 10.0 0 0 0.05100 0.10200   -1500 -1000 10.0 0 0 0.05100 0.10200   -1000 -1000 10.0 0 0 0.05100 0.10200 
 -1500 -1000 10.0 0 0 0.05100 0.10200   -1000 -1000 10.0 0 0 0.05100 0.10200   -1500  -500 10.0 0 0 0.05100 0.10200   -1000  -500 10.0 0 0 0.05100 0.10200 
 -1500  -500 10.0 0 0 0.05100 0.10200   -1000  -500 10.0 0 0 0.05100 0.10200   -1500     0 10.0 0 0 0.05100 0.10200   -1000     0 10.0 0 0 0.05100 0.10200 
 -1500     0 10.0 0 0 0.05100 0.10200   -1000     0 10.0 0 0 0.05100 0.10200   -1500   500 10.0 0 0 0.05100 0.10200   -1000   500 10.0 0 0 0.05100 0.10200 
 -1500   500 10.0 0 0 0.05100 0.10200   -1000   500 10.0 0 0 0.05100 0.10200   -1500  1000 10.0 0 0 0.05100 0.10200   -1000  1000 10.0 0 0 0.05100 0.10200 
 -1500  1000 10.0 0 0 0.05100 0.10200   -1000  1000 10.0 0 0 0.05100 0.10200   -1500  1500 10.0 0 0 0.05100 0.10200   -1000  1500 10.0 0 0 0.05100 0.10200 
 -1500  1500 10.0 0 0 0.05100 0.10200   -1000  1500 10.0 0 0 0.05100 0.10200   -1500  2000 10.0 0 0 0.05100 0.10200   -1000  2000 10.0 0 0 0.05100 0.10200 
 -1500  2000 10.0 0 0 0.05100 0.10200   -1000  2000 10.0 0 0 0.05100 0.10200   -1500  2500 10.0 0 0 0.05100 0.10200   -1000  2500 10.0 0 0 0.05100 0.10200 
 -1500  2500 10.0 0 0 0.05100 0.10200   -1000  2500 10.0 0 0 0.05100 0.10200   -1500  2998 10.0 0 0 0.05100 0.10200   -1000  2998 10.0 0 0 0.05100 0.10200 
 -1000 -2998 10.0 0 0 0.05100 0.10200    -500 -2998 10.0 0 0 0.05100 0.10200   -1000 -2500 10.0 0 0 0.05100 0.10200    -500 -2500 10.0 0 0 0.05100 0.10200 
 -1000 -2500 10.0 0 0 0.05100 0.10200    -500 -2500 10.0 0 0 0.05100 0.10200   -1000 -2000 10.0 0 0 0.05100 0.10200    -500 -2000 10.0 0 0 0.05100 0.10200 
 -1000 -2000 10.0 0 0 0.05100 0.10200    -500 -2000 10.0 0 0 0.05100 0.10200   -1000 -1500 10.0 0 0 0.05100 0.10200    -500 -1500 10.0 0 0 0.05100 0.10200 
 -1000 -1500 10.0 0 0 0.05100 0.10200    -500 -1500 10.0 0 0 0.05100 0.10200   -1000 -1000 10.0 0 0 0.05100 0.10200    -500 -1000 10.0 0 0 0.05100 0.10200 
 -1000 -1000 10.0 0 0 0.05100 0.10200    -500 -1000 10.0 0 0 0.05100 0.10200   -1000  -500 10.0 0 0 0.05100 0.10200    -500  -500 10.0 0 0 0.05100 0.10200 
 -1000  -500 10.0 0 0 0.05100 0.10200    -500  -500 10.0 0 0 0.05100 0.10200   -1000     0 10.0 0 0 0.05100 0.10200    -500     0 10.0 0 0 0.05100 0.10200 
 -1000     0 10.0 0 0 0.05100 0.10200    -500     0 10.0 0 0 0.05100 0.10200   -1000   500 10.0 0 0 0.05100 0.10200    -500   500 10.0 0 0 0.05100 0.10200 
 -1000   500 10.0 0 0 0.05100 0.10200    -500   500 10.0 0 0 0.05100 0.10200   -1000  1000 10.0 0 0 0.05100 0.10200    -500  1000 10.0 0 0 0.05100 0.10200 
 -1000  1000 10.0 0 0 0.05100 0.10200    -500  1000 10.0 0 0 0.05100 0.10200   -1000  1500 10.0 0 0 0.05100 0.10200    -500  1500 10.0 0 0 0.05100 0.10200 
 -1000  1500 10.0 0 0 0.05100 0.10200    -500  1500 10.0 0 0 0.05100 0.10200   -1000  2000 10.0 0 0 0.05100 0.10200    -500  2000 10.0 0 0 0.05100 0.10200 
 -1000  2000 10.0 0 0 0.05100 0.10200    -500  2000 10.0 0 0 0.05100 0.10200   -1000  2500 10.0 0 0 0.05100 0.10200    -500  2500 10.0 0 0 0.05100 0.10200 
 -1000  2500 10.0 0 0 0.05100 0.10200    -500  2500 10.0 0 0 0.05100 0.10200   -1000  2998 10.0 0 0 0.05100 0.10200    -500  2998 10.0 0 0 0.05100 0.10200 
  -500 -2998 10.0 0 0 0.05100 0.10200       0 -2998 10.0 0 0 0.05100 0.10200    -500 -2500 10.0 0 0 0.05100 0.10200       0 -2500 10.0 0 0 0.05100 0.10200 
  -500 -2500 10.0 0 0 0.05100 0.10200       0 -2500 10.0 0 0 0.05100 0.10200    -500 -2000 10.0 0 0 0.05100 0.10200       0 -2000 10.0 0 0 0.05100 0.10200 
  -500 -2000 10.0 0 0 0.05100 0.10200       0 -2000 10.0 0 0 0.05100 0.10200    -500 -1500 10.0 0 0 0.05100 0.10200       0 -1500 10.0 0 0 0.05100 0.10200 
  -500 -1500 10.0 0 0 0.05100 0.10200       0 -1500 10.0 0 0 0.05100 0.10200    -500 -1000 10.0 0 0 0.05100 0.10200       0 -1000 10.0 0 0 0.05100 0.10200 
  -500 -1000 10.0 0 0 0.05100 0.10200       0 -1000 10.0 0 0 0.05100 0.10200    -500  -500 10.0 0 0 0.05100 0.10200       0  -500 10.0 0 0 0.05100 0.10200 
  -500  -500 10.0 0 0 0.05100 0.10200       0  -500 10.0 0 0 0.05100 0.10200    -500     0 10.0 0 0 0.05100 0.10200       0     0 10.0 0 0 0.05100 0.10200 
  -500     0 10.0 0 0 0.05100 0.10200       0     0 10.0 0 0 0.05100 0.10200    -500   500 10.0 0 0 0.05100 0.10200       0   500 10.0 0 0 0.05100 0.10200 
  -500   500 10.0 0 0 0.05100 0.10200       0   500 10.0 0 0 0.05100 0.10200    -500  1000 10.0 0 0 0.05100 0.10200       0  1000 10.0 0 0 0.05100 0.10200 
  -500  1000 10.0 0 0 0.05100 0.10200       0  1000 10.0 0 0 0.05100 0.10200    -500  1500 10.0 0 0 0.05100 0.10200       0  1500 10.0 0 0 0.05100 0.10200 
  -500  1500 10.0 0 0 0.05100 0.10200       0  1500 10.0 0 0 0.05100 0.10200    -500  2000 10.0 0 0 0.05100 0.10200       0  2000 10.0 0 0 0.05100 0.10200 
  -500  2000 10.0 0 0 0.05100 0.10200       0  2000 10.0 0 0 0.05100 0.10200    -500  2500 10.0 0 0 0.05100 0.10200       0  2500 10.0 0 0 0.05100 0.10200 
  -500  2500 10.0 0 0 0.05100 0.10200       0  2500 10.0 0 0 0.05100 0.10200    -500  2998 10.0 0 0 0.05100 0.10200       0  2998 10.0 0 0 0.05100 0.10200 
     0 -2998 10.0 0 0 0.05100 0.10200     500 -2998 10.0 0 0 0.05100 0.10200       0 -2500 10.0 0 0 0.05100 0.10200     500 -2500 10.0 0 0 0.05100 0.10200 
     0 -2500 10.0 0 0 0.05100 0.10200     500 -2500 10.0 0 0 0.05100 0.10200       0 -2000 10.0 0 0 0.05100 0.10200     500 -2000 10.0 0 0 0.05100 0.10200 
     0 -2000 10.0 0 0 0.05100 0.10200     500 -2000 10.0 0 0 0.05100 0.10200       0 -1500 10.0 0 0 0.05100 0.10200     500 -1500 10.0 0 0 0.05100 0.10200 
     0 -1500 10.0 0 0 0.05100 0.10200     500 -1500 10.0 0 0 0.05100 0.10200       0 -1000 10.0 0 0 0.05100 0.10200     500 -1000 10.0 0 0 0.05100 0.10200 
     0 -1000 10.0 0 0 0.05100 0.10200     500 -1000 10.0 0 0 0.05100 0.10200       0  -500 10.0 0 0 0.05100 0.10200     500  -500 10.0 0 0 0.05100 0.10200 
     0  -500 10.0 0 0 0.05100 0.10200     500  -500 10.0 0 0 0.05100 0.10200       0     0 10.0 0 0 0.05100 0.10200     500     0 10.0 0 0 0.05100 0.10200 
     0     0 10.0 0 0 0.05100 0.10200     500     0 10.0 0 0 0.05100 0.10200       0   500 10.0 0 0 0.05100 0.10200     500   500 10.0 0 0 0.05100 0.10200 
     0   500 10.0 0 0 0.05100 0.10200     500   500 10.0 0 0 0.05100 0.10200       0  1000 10.0 0 0 0.05100 0.10200     500  1000 10.0 0 0 0.05100 0.10200 
     0  1000 10.0 0 0 0.05100 0.10200     500  1000 10.0 0 0 0.05100 0.10200       0  1500 10.0 0 0 0.05100 0.10200     500  1500 10.0 0 0 0.05100 0.10200 
     0  1500 10.0 0 0 0.05100 0.10200     500  1500 10.0 0 0 0.05100 0.10200       0  2000 10.0 0 0 0.05100 0.10200     500  2000 10.0 0 0 0.05100 0.10200 
     0  2000 10.0 0 0 0.05100 0.10200     500  2000 10.0 0 0 0.05100 0.10200       0  2500 10.0 0 0 0.05100 0.10200     500  2500 10.0 0 0 0.05100 0.10200 
     0  2500 10.0 0 0 0.05100 0.10200     500  2500 10.0 0 0 0.05100 0.10200       0  2998 10.0 0 0 0.05100 0.10200     500  2998 10.0 0 0 0.05100 0.10200 
   500 -2998 10.0 0 0 0.05100 0.10200    1000 -2998 10.0 0 0 0.05100 0.10200     500 -2500 10.0 0 0 0.05100 0.10200    1000 -2500 10.0 0 0 0.05100 0.10200 
   500 -2500 10.0 0 0 0.05100 0.10200    1000 -2500 10.0 0 0 0.05100 0.10200     500 -2000 10.0 0 0 0.05100 0.10200    1000 -2000 10.0 0 0 0.05100 0.10200 
   500 -2000 10.0 0 0 0.05100 0.10200    1000 -2000 10.0 0 0 0.05100 0.10200     500 -1500 10.0 0 0 0.05100 0.10200    1000 -1500 10.0 0 0 0.05100 0.10200 
   500 -1500 10.0 0 0 0.05100 0.10200    1000 -1500 10.0 0 0 0.05100 0.10200     500 -1000 10.0 0 0 0.05100 0.10200    1000 -1000 10.0 0 0 0.05100 0.10200 
   500 -1000 10.0 0 0 0.05100 0.10200    1000 -1000 10.0 0 0 0.05100 0.10200     500  -500 10.0 0 0 0.05100 0.10200    1000  -500 10.0 0 0 0.05100 0.10200 
   500  -500 10.0 0 0 0.05100 0.10200    1000  -500 10.0 0 0 0.05100 0.10200     500     0 10.0 0 0 0.05100 0.10200    1000     0 10.0 0 0 0.05100 0.10200 
   500     0 10.0 0 0 0.05100 0.10200    1000     0 10.0 0 0 0.05100 0.10200     500   500 10.0 0 0 0.05100 0.10200    1000   500 10.0 0 0 0.05100 0.10200 
   500   500 10.0 0 0 0.05100 0.10200    1000   500 10.0 0 0 0.05100 0.10200     500  1000 10.0 0 0 0.05100 0.10200    1000  1000 10.0 0 0 0.05100 0.10200 
   500  1000 10.0 0 0 0.05100 0.10200    1000  1000 10.0 0 0 0.05100 0.10200     500  1500 10.0 0 0 0.05100 0.10200    1000  1500 10.0 0 0 0.05100 0.10200 
   500  1500 10.0 0 0 0.05100 0.10200    1000  1500 10.0 0 0 0.05100 0.10200     500  2000 10.0 0 0 0.05100 0.10200    1000  2000 10.0 0 0 0.05100 0.10200 
   500  2000 10.0 0 0 0.05100 0.10200    1000  2000 10.0 0 0 0.05100 0.10200     500  2500 10.0 0 0 0.05100 0.10200    1000  2500 10.0 0 0 0.05100 0.10200 
   500  2500 10.0 0 0 0.05100 0.10200    1000  2500 10.0 0 0 0.05100 0.10200     500  2998 10.0 0 0 0.05100 0.10200    1000  2998 10.0 0 0 0.05100 0.10200 
  1000 -2998 10.0 0 0 0.05100 0.10200    1500 -2998 10.0 0 0 0.05100 0.10200    1000 -2500 10.0 0 0 0.05100 0.10200    1500 -2500 10.0 0 0 0.05100 0.10200 
  1000 -2500 10.0 0 0 0.05100 0.10200    1500 -2500 10.0 0 0 0.05100 0.10200    1000 -2000 10.0 0 0 0.05100 0.10200    1500 -2000 10.0 0 0 0.05100 0.10200 
  1000 -2000 10.0 0 0 0.05100 0.10200    1500 -2000 10.0 0 0 0.05100 0.10200    1000 -1500 10.0 0 0 0.05100 0.10200    1500 -1500 10.0 0 0 0.05100 0.10200 
  1000 -1500 10.0 0 0 0.05100 0.10200    1500 -1500 10.0 0 0 0.05100 0.10200    1000 -1000 10.0 0 0 0.05100 0.10200    1500 -1000 10.0 0 0 0.05100 0.10200 
  1000 -1000 10.0 0 0 0.05100 0.10200    1500 -1000 10.0 0 0 0.05100 0.10200    1000  -500 10.0 0 0 0.05100 0.10200    1500  -500 10.0 0 0 0.05100 0.10200 
  1000  -500 10.0 0 0 0.05100 0.10200    1500  -500 10.0 0 0 0.05100 0.10200    1000     0 10.0 0 0 0.05100 0.10200    1500     0 10.0 0 0 0.05100 0.10200 
  1000     0 10.0 0 0 0.05100 0.10200    1500     0 10.0 0 0 0.05100 0.10200    1000   500 10.0 0 0 0.05100 0.10200    1500   500 10.0 0 0 0.05100 0.10200 
  1000   500 10.0 0 0 0.05100 0.10200    1500   500 10.0 0 0 0.05100 0.10200    1000  1000 10.0 0 0 0.05100 0.10200    1500  1000 10.0 0 0 0.05100 0.10200 
  1000  1000 10.0 0 0 0.05100 0.10200    1500  1000 10.0 0 0 0.05100 0.10200    1000  1500 10.0 0 0 0.05100 0.10200    1500  1500 10.0 0 0 0.05100 0.10200 
  1000  1500 10.0 0 0 0.05100 0.10200    1500  1500 10.0 0 0 0.05100 0.10200    1000  2000 10.0 0 0 0.05100 0.10200    1500  2000 10.0 0 0 0.05100 0.10200 
  1000  2000 10.0 0 0 0.05100 0.10200    1500  2000 10.0 0 0 0.05100 0.10200    1000  2500 10.0 0 0 0.05100 0.10200    1500  2500 10.0 0 0 0.05100 0.10200 
  1000  2500 10.0 0 0 0.05100 0.10200    1500  2500 10.0 0 0 0.05100 0.10200    1000  2998 10.0 0 0 0.05100 0.10200    1500  2998 10.0 0 0 0.05100 0.10200 
  1500 -2998 10.0 0 0 0.05100 0.10200    2000 -2998 10.0 0 0 0.05100 0.10200    1500 -2500 10.0 0 0 0.05100 0.10200    2000 -2500 10.0 0 0 0.05100 0.10200 
  1500 -2500 10.0 0 0 0.05100 0.10200    2000 -2500 10.0 0 0 0.05100 0.10200    1500 -2000 10.0 0 0 0.05100 0.10200    2000 -2000 10.0 0 0 0.05100 0.10200 
  1500 -2000 10.0 0 0 0.05100 0.10200    2000 -2000 10.0 0 0 0.05100 0.10200    1500 -1500 10.0 0 0 0.05100 0.10200    2000 -1500 10.0 0 0 0.05100 0.10200 
  1500 -1500 10.0 0 0 0.05100 0.10200    2000 -1500 10.0 0 0 0.05100 0.10200    1500 -1000 10.0 0 0 0.05100 0.10200    2000 -1000 10.0 0 0 0.05100 0.10200 
  1500 -1000 10.0 0 0 0.05100 0.10200    2000 -1000 10.0 0 0 0.05100 0.10200    1500  -500 10.0 0 0 0.05100 0.10200    2000  -500 10.0 0 0 0.05100 0.10200 
  1500  -500 10.0 0 0 0.05100 0.10200    2000  -500 10.0 0 0 0.05100 0.10200    1500     0 10.0 0 0 0.05100 0.10200    2000     0 10.0 0 0 0.05100 0.10200 
  1500     0 10.0 0 0 0.05100 0.10200    2000     0 10.0 0 0 0.05100 0.10200    1500   500 10.0 0 0 0.05100 0.10200    2000   500 10.0 0 0 0.05100 0.10200 
  1500   500 10.0 0 0 0.05100 0.10200    2000   500 10.0 0 0 0.05100 0.10200    1500  1000 10.0 0 0 0.05100 0.10200    2000  1000 10.0 0 0 0.05100 0.10200 
  1500  1000 10.0 0 0 0.05100 0.10200    2000  1000 10.0 0 0 0.05100 0.10200    1500  1500 10.0 0 0 0.05100 0.10200    2000  1500 10.0 0 0 0.05100 0.10200 
  1500  1500 10.0 0 0 0.05100 0.10200    2000  1500 10.0 0 0 0.05100 0.10200    1500  2000 10.0 0 0 0.05100 0.10200    2000  2000 10.0 0 0 0.05100 0.10200 
  1500  2000 10.0 0 0 0.05100 0.10200    2000  2000 10.0 0 0 0.05100 0.10200    1500  2500 10.0 0 0 0.05100 0.10200    2000  2500 10.0 0 0 0.05100 0.10200 
  1500  2500 10.0 0 0 0.05100 0.10200    2000  2500 10.0 0 0 0.05100 0.10200    1500  2998 10.0 0 0 0.05100 0.10200    2000  2998 10.0 0 0 0.05100 0.10200 
  2000 -2998 10.0 0 0 0.05100 0.10200    2500 -2998 10.0 0 0 0.05100 0.10200    2000 -2500 10.0 0 0 0.05100 0.10200    2500 -2500 10.0 0 0 0.05100 0.10200 
  2000 -2500 10.0 0 0 0.05100 0.10200    2500 -2500 10.0 0 0 0.05100 0.10200    2000 -2000 10.0 0 0 0.05100 0.10200    2500 -2000 10.0 0 0 0.05100 0.10200 
  2000 -2000 10.0 0 0 0.05100 0.10200    2500 -2000 10.0 0 0 0.05100 0.10200    2000 -1500 10.0 0 0 0.05100 0.10200    2500 -1500 10.0 0 0 0.05100 0.10200 
  2000 -1500 10.0 0 0 0.05100 0.10200    2500 -1500 10.0 0 0 0.05100 0.10200    2000 -1000 10.0 0 0 0.05100 0.10200    2500 -1000 10.0 0 0 0.05100 0.10200 
  2000 -1000 10.0 0 0 0.05100 0.10200    2500 -1000 10.0 0 0 0.05100 0.10200    2000  -500 10.0 0 0 0.05100 0.10200    2500  -500 10.0 0 0 0.05100 0.10200 
  2000  -500 10.0 0 0 0.05100 0.10200    2500  -500 10.0 0 0 0.05100 0.10200    2000     0 10.0 0 0 0.05100 0.10200    2500     0 10.0 0 0 0.05100 0.10200 
  2000     0 10.0 0 0 0.05100 0.10200    2500     0 10.0 0 0 0.05100 0.10200    2000   500 10.0 0 0 0.05100 0.10200    2500   500 10.0 0 0 0.05100 0.10200 
  2000   500 10.0 0 0 0.05100 0.10200    2500   500 10.0 0 0 0.05100 0.10200    2000  1000 10.0 0 0 0.05100 0.10200    2500  1000 10.0 0 0 0.05100 0.10200 
  2000  1000 10.0 0 0 0.05100 0.10200    2500  1000 10.0 0 0 0.05100 0.10200    2000  1500 10.0 0 0 0.05100 0.10200    2500  1500 10.0 0 0 0.05100 0.10200 
  2000  1500 10.0 0 0 0.05100 0.10200    2500  1500 10.0 0 0 0.05100 0.10200    2000  2000 10.0 0 0 0.05100 0.10200    2500  2000 10.0 0 0 0.05100 0.10200 
  2000  2000 10.0 0 0 0.05100 0.10200    2500  2000 10.0 0 0 0.05100 0.10200    2000  2500 10.0 0 0 0.05100 0.10200    2500  2500 10.0 0 0 0.05100 0.10200 
  2000  2500 10.0 0 0 0.05100 0.10200    2500  2500 10.0 0 0 0.05100 0.10200    2000  2998 10.0 0 0 0.05100 0.10200    2500  2998 10.0 0 0 0.05100 0.10200 
  2500 -2998 10.0 0 0 0.05100 0.10200    2998 -2998 10.0 0 0 0.05100 0.10200    2500 -2500 10.0 0 0 0.05100 0.10200    2998 -2500 10.0 0 0 0.05100 0.10200 
  2500 -2500 10.0 0 0 0.05100 0.10200    2998 -2500 10.0 0 0 0.05100 0.10200    2500 -2000 10.0 0 0 0.05100 0.10200    2998 -2000 10.0 0 0 0.05100 0.10200 
  2500 -2000 10.0 0 0 0.05100 0.10200    2998 -2000 10.0 0 0 0.05100 0.10200    2500 -1500 10.0 0 0 0.05100 0.10200    2998 -1500 10.0 0 0 0.05100 0.10200 
  2500 -1500 10.0 0 0 0.05100 0.10200    2998 -1500 10.0 0 0 0.05100 0.10200    2500 -1000 10.0 0 0 0.05100 0.10200    2998 -1000 10.0 0 0 0.05100 0.10200 
  2500 -1000 10.0 0 0 0.05100 0.10200    2998 -1000 10.0 0 0 0.05100 0.10200    2500  -500 10.0 0 0 0.05100 0.10200    2998  -500 10.0 0 0 0.05100 0.10200 
  2500  -500 10.0 0 0 0.05100 0.10200    2998  -500 10.0 0 0 0.05100 0.10200    2500     0 10.0 0 0 0.05100 0.10200    2998     0 10.0 0 0 0.05100 0.10200 
  2500     0 10.0 0 0 0.05100 0.10200    2998     0 10.0 0 0 0.05100 0.10200    2500   500 10.0 0 0 0.05100 0.10200    2998   500 10.0 0 0 0.05100 0.10200 
  2500   500 10.0 0 0 0.05100 0.10200    2998   500 10.0 0 0 0.05100 0.10200    2500  1000 10.0 0 0 0.05100 0.10200    2998  1000 10.0 0 0 0.05100 0.10200 
